effective_date,ticker,book_equity,net_income,sales,operating_cash_flow
2017-03-31,JP1008,33115431370.28393,-183178681.33175382,14237561016.369114,641444043.8448309
2017-03-31,JP1009,66580863504.27325,181091276.71885833,21010596094.629517,606869331.8235714
2017-03-31,JP1010,57110566993.69694,947840603.8321623,10169614135.749428,870081266.2660199
2017-03-31,JP1011,211367474200.05664,1530125163.2241635,38724329273.45456,-218190190.09490588
2017-03-31,JP1012,103705927442.26984,603470913.3154683,46688950819.63775,1914769210.819513
2017-03-31,JP1013,165345754837.9374,367039641.404291,47082372872.39014,3705855831.5401044
2017-03-31,JP1014,62068038868.324745,344699746.8198345,13346680728.260754,156191825.56539935
2017-03-31,JP1015,437796528297.4976,1085298117.996901,101467461248.16023,-36758847.504748404
2017-03-31,JP1016,37527217305.86149,560453039.5496707,17399905620.526054,535998416.1187008
2017-03-31,JP1017,2649846456.5176744,115736490.11863412,3021924893.8901734,152402299.99225512
2017-03-31,JP1018,374144253158.5432,6332056428.457441,151737875292.26733,8106033821.419506
2017-03-31,JP1019,33154410821.3818,1178819423.0232089,22757661572.325447,1329009628.6001406
2017-03-31,JP1020,47733043237.6819,780346310.7835696,21170018888.13165,416622730.69324267
2017-03-31,JP1021,89874170702.78003,-944841830.2757354,29349533540.84628,2155010220.7845974
2017-03-31,JP1022,9502465269.197203,-8751108.728479324,1.0,11941891.056426987
2017-03-31,JP1023,12115923293.284576,32803396.084421612,5248229312.576231,112696478.5707369
2017-03-31,JP1024,8005516224.766738,83003956.58165942,2333144107.4815707,86698950.46385548
2017-03-31,JP1025,17537335700.1748,276424923.4378023,6261144301.696644,173670005.20772612
2017-03-31,JP1026,64685021896.70419,447117228.85749155,23463096401.35612,547058567.1948473
2017-03-31,JP1027,68131837873.62077,1033464924.5362501,27428374805.684685,584417104.0544049
2017-03-31,JP1028,87032592770.76328,1188447525.0453243,42478208723.37078,1847606498.0499337
2017-03-31,JP1029,9307641617.16104,155473738.81328103,5966782656.451068,243644901.9586839
2017-03-31,JP1030,7742858024.756804,77699505.01101811,1489386719.1985013,60561133.12559006
2017-03-31,JP1031,24983240417.930313,875501615.6331965,6628865558.505317,413554951.66310334
2017-03-31,JP1032,21816275613.542725,33937646.67402218,1212341855.1953666,-155899125.95190236
2017-03-31,JP1033,54671085423.715515,211177501.96170512,15891368418.333237,1212352490.8289368
2017-03-31,JP1034,76160459705.17064,1594407984.6649857,32768040152.271645,1295264167.5995493
2017-03-31,JP1035,77006883000.09792,909194981.358791,39028702754.189415,1796018947.4458878
2017-03-31,JP1036,65588277215.50891,2106262311.9770975,41859786942.22039,618636837.9565357
2017-03-31,JP1037,32154979824.933994,1184607652.772536,30974503193.333527,1678399425.5257342
2017-03-31,JP1038,46819849170.34249,1895733720.683997,22066859299.58863,-73434360.63268545
2017-03-31,JP1039,20501209651.394066,50986913.46002018,4319089349.989391,-21175165.794256642
2017-03-31,JP1040,34801010908.70337,-158259462.32914662,6951191902.264755,143984820.8713765
2017-03-31,JP1041,48945194974.02309,-116720112.32011522,15495484896.048206,764580105.390106
2017-03-31,JP1042,49462209073.12941,2895822699.912426,71520566461.3941,4906622446.141415
2017-03-31,JP1043,43333272385.37112,210059350.54501975,6487098344.622493,137257579.3732882
2017-03-31,JP1044,51310655727.857544,1138773963.606221,37861654947.90628,2093356180.803555
2017-03-31,JP1045,44285057254.849525,305145577.134339,6813667798.13817,105234841.04055972
2017-03-31,JP1046,47512116105.905426,360178801.34640825,22473741629.855865,1288960554.516061
2017-03-31,JP1047,114047170199.00352,2128585125.5411692,39907326116.57711,3421624895.2296352
2017-03-31,JP1048,4874072549.300939,69489916.88179988,2556805301.7960033,125222132.79054312
2017-03-31,JP1049,7299154033.4072075,36211100.406972446,4476060255.606574,242354493.12170628
2017-03-31,JP1050,8371475580.505551,136582859.77858105,2427573290.7762146,196537980.373299
2017-03-31,JP1051,3702206936.2812657,71726178.53034335,1980124186.243875,133529869.53919384
2017-03-31,JP1052,14588775268.266193,122779157.89159732,8620724233.119503,843229541.0237806
2017-03-31,JP1053,80634018308.50682,345015096.35279906,12231137388.326586,118342608.49983482
2017-03-31,JP1054,33819669083.064922,-137296905.36739936,6544289665.957683,726486959.0540347
2017-03-31,JP1055,35806043568.779816,241047782.74790138,25591392978.753143,1697023343.4459467
2017-03-31,JP1056,152906120274.54178,5999425859.186676,111769047269.62677,6392330258.916252
2017-03-31,JP1057,201659660335.20282,362126102.9449573,81251643181.76344,1000979299.6786562
2017-03-31,JP1058,31963784983.13406,679352386.1054702,18162198683.69315,719813588.5444297
2017-03-31,JP1059,198972294925.76773,2700082203.055888,76813937958.75311,3303039209.494539
2017-03-31,JP1060,24885078164.45717,558257442.3342408,37038793443.787056,1752613465.4950836
2017-03-31,JP1061,15647331047.466768,175501474.61272654,7408791420.798383,514190189.21643865
2017-03-31,JP1062,19495988955.73931,343541630.20779955,5754187715.660096,601075701.5919912
2017-03-31,JP1063,10247531113.394836,153504932.65664387,4628124269.109852,256330987.66774347
2017-03-31,JP1064,18803495892.22472,721001392.9292625,11466011797.619715,353177325.7718651
2017-03-31,JP1065,27372627444.71466,1013507897.8310938,20940301001.20324,1096060949.7053416
2017-03-31,JP1066,57430673262.42913,414989090.89143914,33005935774.528385,1279881034.6978
2017-03-31,JP1067,188768037374.08865,6465096485.760218,55461685724.47274,3798371891.4592214
2017-03-31,JP1068,27769371080.77648,82305089.6163277,1899713999.0611784,-4934529.761597283
2017-03-31,JP1069,44610045750.10044,413223322.6462237,43782970151.78682,1273368848.579763
2017-03-31,JP1070,10222064317.846895,361514272.9150191,10212682305.840473,469282631.90843564
2017-03-31,JP1071,59104977890.595345,1594496034.4867017,25643635441.291378,572638360.4869107
2017-03-31,JP1072,34990301100.56506,83867512.73947611,11327401631.934162,810477591.0751601
2017-03-31,JP1073,10119387011.6962,141964019.01298055,4781196903.589644,190978974.8564005
2017-03-31,JP1074,142836558615.3667,1939289983.4263341,24442322145.013252,-152757806.2700407
2017-03-31,JP1075,20952701559.363647,404996869.20235753,5074017392.69107,349902546.6413831
2017-03-31,JP1076,23214307429.68266,335919850.7351613,12660144371.456774,808495550.3527795
2017-03-31,JP1077,9809681644.281473,31189775.416965507,4081632940.081782,327488373.9768665
2017-03-31,JP1078,36650358647.41085,275002861.38566434,8136584513.9721985,602118693.0017184
2017-03-31,JP1079,37028121313.77026,1012666055.2316172,25999438439.129086,1960615864.391108
2017-03-31,JP1080,53629813626.15149,266868399.3453281,16959577381.237207,569825740.0709083
2017-03-31,JP1081,42259649696.363976,1859453042.7902749,40977311350.169266,2064716963.2386172
2017-03-31,JP1082,67846459905.88627,1872419643.3011384,29263158234.91927,1339201580.7430995
2017-03-31,JP1083,101499195379.35916,5509693775.534003,92350680730.77884,4253836906.2374845
2017-03-31,JP1084,17977726704.58032,58980936.73317475,2101098328.9221232,226111749.29889905
2017-03-31,JP1085,16527167399.11175,158738824.04949403,4919180852.531789,280355714.3666477
2017-03-31,JP1086,117704981657.74855,-1185671883.0972223,40223612544.26188,3823697701.022257
2017-03-31,JP1087,19822451192.039154,145517373.57240292,5138723613.774448,412853181.5693143
2017-03-31,JP1088,133135019567.90965,-89142828.68310152,37547340044.96684,469185014.45136815
2017-03-31,JP1089,50436805595.72632,2097653864.5576777,29319140674.03235,2422697948.486329
2017-03-31,JP1090,47442839603.65231,880012449.5914546,19685870588.045853,824665851.7070278
2017-03-31,JP1091,66631456921.38956,-69385962.61270776,7964903755.022541,207151497.80338788
2017-03-31,JP1092,363557370019.5184,891708566.727433,120676005976.07864,8004172861.402245
2017-03-31,JP1093,233774979513.95593,4261889234.7752457,107379019100.76132,5273129689.449215
2017-03-31,JP1094,21088397823.667225,1123844889.98897,18794901235.245586,757533294.7917402
2017-03-31,JP1095,26520236880.726543,1184144306.6526363,28094895114.214367,606874508.3596946
2017-03-31,JP1096,85757565804.51479,2960639453.499396,49987482766.4317,3443556706.642432
2017-03-31,JP1097,17613438341.524506,232151003.61586246,11489646019.471909,507899212.2214575
2017-03-31,JP1098,107350309537.3482,1538996261.408125,23120482138.11612,1348124251.0672781
2017-03-31,JP1099,48347261284.75168,118893821.72474888,11580174824.671026,678403219.1616498
2017-03-31,JP1100,38070529911.74637,1561123748.8359504,19315639631.115776,195946082.45611596
2017-03-31,JP1101,22247111951.746693,377835259.8479878,7382634204.1307535,409658613.36356074
2017-03-31,JP1102,7760237150.1897745,33018707.22670553,3491317767.495861,192887928.42946598
2017-03-31,JP1103,6749920074.73006,4099168.3599917954,1052995483.8496279,27632789.248049553
2017-03-31,JP1104,10457641958.069895,252838074.04322043,5432218942.819582,310508917.64633405
2017-03-31,JP1105,20796258742.55688,530166380.66075194,12863318641.011301,1139459818.0073495
2017-03-31,JP1106,19834194411.726566,1014633362.7161231,27711018682.435364,1048308841.5976721
2017-03-31,JP1107,240228975069.77502,11116799210.747417,261425650729.143,12650797833.705002
2017-03-31,JP1108,149454507803.20184,388577397.2270495,28002511676.272068,707371365.5146133
2017-03-31,JP1109,5578120606.848506,370919797.0450769,6836749364.679597,-31509866.076623235
2017-03-31,JP1110,62035251796.35246,298366759.99861324,8315076131.946167,-27850245.887189988
2017-03-31,JP1111,37260752663.91291,381794136.55156016,10184404832.513418,178371210.89327958
2017-03-31,JP1112,16558259839.49251,630130649.7600951,13394699364.66544,970869243.3844422
2017-03-31,JP1113,16376584012.609335,922816125.4041966,30529093280.200497,1328407278.3605163
2017-03-31,JP1114,80856689919.86914,969745877.4790283,24829197320.81132,1496311888.056799
2017-03-31,JP1115,23131856550.99706,896660084.7137225,11291129469.119116,300456871.11050403
2017-03-31,JP1116,120877479820.39748,-635177346.9664546,4463028735.604739,-1290496690.2556138
2017-03-31,JP1117,10054376499.37383,-96936342.34471132,4832040456.937488,352750677.4332774
2017-03-31,JP1118,60675039458.409584,199289952.3762703,9046019239.880342,-23261078.118671138
2017-03-31,JP1119,452902330513.9748,9624922940.84318,175901144394.3143,11983453602.41422
2017-06-30,JP1000,22370768558.61123,319294006.06636155,8442610711.346823,391669935.3443909
2017-06-30,JP1001,38128733298.499725,2517396287.4981055,25544691758.020973,1715695452.3066447
2017-06-30,JP1002,161067087447.17847,4298829939.228685,59830858733.25542,3288132342.257151
2017-06-30,JP1003,22255900002.548115,215766600.85518214,9573055742.509394,435126608.51717794
2017-06-30,JP1004,21632842688.172382,809386886.7876287,20450033697.287132,1418191995.6737206
2017-06-30,JP1005,70208282035.407,890169394.8145832,72086647744.16328,6481042296.024325
2017-06-30,JP1006,21486092583.62582,765530763.3133558,15517121684.563587,944351311.877162
2017-06-30,JP1007,15049578713.49193,166391029.3192974,3911600500.525427,199367836.35289267
2017-06-30,JP1008,59172122751.66357,-248521629.55101094,12446302083.04182,608675894.0524156
2017-06-30,JP1009,78210116923.78552,375852193.6478769,24783886603.008163,2711645375.4434915
2017-06-30,JP1010,56165107617.35379,1523749125.3358364,16743630446.290009,554911396.6075258
2017-06-30,JP1011,226508847168.30225,762710893.340697,36327994577.27421,-818044515.0204577
2017-06-30,JP1012,50315098904.493965,1827285728.3250608,47729135342.65364,2253007758.9221606
2017-06-30,JP1013,157807602734.0715,1661087413.6739247,29805794924.72666,1851103358.5645165
2017-06-30,JP1014,104180646411.4058,315114728.2111094,5749639717.674829,124319754.91478135
2017-06-30,JP1015,308337868542.42896,8999094128.76178,54022418639.76416,4876699096.640051
2017-06-30,JP1016,28902798270.18072,724317913.1608669,17385078546.675915,667177926.7637922
2017-06-30,JP1017,4271248070.5598764,168893508.3807392,3109087893.309887,76577965.33997154
2017-06-30,JP1018,367906730027.7385,7436868219.7848625,166224463754.57455,6261852971.741772
2017-06-30,JP1019,34188258571.007847,1597245446.699827,27920297668.366093,1361973476.6867986
2017-06-30,JP1020,32758823011.96042,507199344.6907352,21855167124.847282,1160932342.6284971
2017-06-30,JP1021,101820686106.77852,1521363156.2888935,29197893860.556995,1186090436.7632253
2017-06-30,JP1022,9131609008.252481,-1364881.2328547935,1.0,1475684.3356192075
2017-06-30,JP1023,9639152631.678797,206742765.59650466,4591973501.557289,318811706.5667539
2017-06-30,JP1024,6272100722.675145,83757252.36931652,1522480166.8300765,-4371304.783849483
2017-06-30,JP1025,15336223949.770926,486392907.94281113,7521760686.438353,327903660.8773008
2017-06-30,JP1026,53375184571.905266,-53554105.74864077,19057363000.121086,1165831963.4187388
2017-06-30,JP1027,93402197753.6635,2415739046.1861243,30243788350.33976,1590182460.7004485
2017-06-30,JP1028,42209624954.56167,1430204548.23859,41094040374.50259,1129329348.1845775
2017-06-30,JP1029,10606804367.29071,226638369.18017033,3302926607.2258363,193921991.1330665
2017-06-30,JP1030,12549116270.066032,64070333.970996015,1828370262.6753857,2693590.1397741553
2017-06-30,JP1031,47096575376.00936,555917097.1787049,8256982679.118097,8227.678657535875
2017-06-30,JP1032,25167266848.96726,-36881408.12890179,4418271918.601931,164667165.0700665
2017-06-30,JP1033,46255449106.95789,570282718.1247923,22275934981.498688,1404704283.6100981
2017-06-30,JP1034,113480847985.46205,827628944.9333131,40119366239.27865,2084279507.0477972
2017-06-30,JP1035,76268222099.56793,1402507029.5885253,38658857255.63869,903382723.0114628
2017-06-30,JP1036,94091882881.0406,2990938166.008723,44900381202.572495,2040805594.7034366
2017-06-30,JP1037,27977768398.99237,1210856341.5689924,27746987376.80923,1870167214.0193913
2017-06-30,JP1038,38544895739.43788,413813967.07975304,20433296644.882343,2129068430.8562768
2017-06-30,JP1039,27831953673.016567,922092.9457040103,2521220891.047934,-22384760.75979758
2017-06-30,JP1040,49527480013.341606,418874338.0374891,7509477055.280381,146975281.4322916
2017-06-30,JP1041,109002654410.36937,2047365279.4132676,20520277926.47392,1604542100.5943553
2017-06-30,JP1042,150769150215.52283,6621076900.283235,105182153338.91563,3972393594.954988
2017-06-30,JP1043,43966079625.496414,-31116489.584267743,6005081936.13641,44335575.90842958
2017-06-30,JP1044,60109280869.69112,111161169.59754977,32560978677.50036,1321509653.1777654
2017-06-30,JP1045,23852808815.909622,548249813.057131,8037124814.198617,498797379.51029366
2017-06-30,JP1046,60399080698.152695,807451832.0645087,27161678161.701725,1340304789.4486876
2017-06-30,JP1047,103420289481.0331,128466049.91146071,57270594631.157745,1163639711.0888386
2017-06-30,JP1048,9521592069.267881,99234417.24400593,2393881562.749032,143485116.90835908
2017-06-30,JP1049,11682170803.569897,180799938.66440696,4885581453.151557,142136162.9878487
2017-06-30,JP1050,12212359225.65931,27465427.00537628,2525676833.5205393,192281565.6317968
2017-06-30,JP1051,5680274774.618023,88759367.32450996,1905795523.067593,18256212.908493802
2017-06-30,JP1052,13710873905.426779,-129125908.01030953,6121521028.42666,576238555.292383
2017-06-30,JP1053,78076138037.9313,681973240.4226973,18829050033.959957,818084799.1153232
2017-06-30,JP1054,40833287271.849335,-97769392.02488668,3904628575.789158,105538851.86560856
2017-06-30,JP1055,64101041803.65105,550506899.1773834,26251039156.627728,1682654341.435796
2017-06-30,JP1056,108446660603.65282,3716277133.2183356,82231926809.9798,3820429607.2445807
2017-06-30,JP1057,210493387768.11902,2482427159.39271,65031209404.27701,6546592621.688225
2017-06-30,JP1058,24733512241.4542,722407443.5650421,13437475171.408619,770593840.9620599
2017-06-30,JP1059,209490361179.3902,3856130194.170445,86967409993.92647,5938651102.105628
2017-06-30,JP1060,33767702901.37428,1079608875.0292444,28922366248.806137,1079782643.9593434
2017-06-30,JP1061,19976272405.62484,381751116.7044477,10552660548.109486,350720316.85957694
2017-06-30,JP1062,39077744284.494736,-77682750.47923912,8718369518.141687,131942674.21029581
2017-06-30,JP1063,9881846823.418066,307976226.88084716,5570561313.808936,272033372.8754925
2017-06-30,JP1064,29210589368.308823,290819920.7318315,10703199171.171928,516854357.832096
2017-06-30,JP1065,33112366526.71026,753541197.5262544,25787532475.819927,1603382641.9770024
2017-06-30,JP1066,107360275870.69691,3294976109.074491,44987568209.618675,1558452030.533421
